Datetime,Tweet Id,Text,Username,sentiment_score,class
2022-04-01,1509727804254228483,gilak langsung accountnya sumpah tiket lari dekat baca kereta virtual wkwkwk capek indomaret gegara nyari buru,sebestyyyy,-12,-1
2022-03-31,1509672895257407488,lemottt tetep alih byeee setia livin mandiri,putdash,-7,-1
2022-03-31,1509589172570402820,tiket pakai csimshop status bayar kereta,rossy_nayla,-6,-1
2022-03-31,1509583781426266115,anjing eror,mgephiw,-13,-1
2022-03-31,1509581835466338304,error kaga,m_yayan11,-5,-1
2022-03-31,1509580126660354064,error,TrserahAllahAja,-5,-1
2022-03-31,1509553521397436416,login masuk akses muncul identity authenticate tulis your unable kode,rizkytama58,-6,-1
2022-03-31,1509553360260665352,masuk kurang saldo gimana pulsa udah selesai,Jessyjess369,-9,-1
2022-03-31,1509430136973627399,error,23busangirl,-5,-1
2022-03-31,1509417249282867200,error,igyumigu,-5,-1
2022-03-31,1509416623161380864,error,monicptri,-5,-1
2022-03-31,1509347414112579588,error,KeiDaenerys,-5,-1
2022-03-30,1509236652677660673,huhu error mulu bayar gagal tinggal,faiza_yogi,-12,-1
2022-03-30,1509190027422494723,audiataniaa gimana pulsa butuh ganggu kuotaa,Rickyardian_p,-12,-1
2022-03-30,1509186890582269952,masuk kurang saldo gimana pulsa udah selesai,Audiataniaa,-9,-1
2022-03-30,1509167251672698880,login masuk akses muncul identity authenticate tulis your unable kode,Jessyjess369,-6,-1
2022-03-30,1509164988199448576,monyet,hitshalom,-8,-1
2022-03-30,1509102942103949312,error transfer pake,Saabiinne,-5,-1
2022-03-30,1508998353291722755,sampe keren bayar mobil qris kalo bawa makan pergi doang mall kluar scan,nxtania,-5,-1
2022-03-29,1508920782864674819,aplikasi pesan tiket access bayar,Miamanda15,-7,-1
2022-03-29,1508768941719515137,masuk kurang saldo gimana pulsa udah selesai,Audiataniaa,-9,-1
2022-03-29,1508715900937314305,convomfs kemaren eror regist temenku gagal,Sukmaningrum17,-8,-1
2022-03-29,1508660150910939136,aplikasi tagih kompensasi bayar firstmediacares,mayahndyn,-9,-1
2022-03-28,1508583347957628931,blibli error crash moga crashnya trus kagak kalo,sweetbunsjune,-11,-1
2022-03-28,1508458980779069441,obat gimana bayar,faile__,-5,-1
2022-03-28,1508432902861713415,ampe tiket justin besok gapunya brutal udah lupa yaallah nang kalo,calndrjn,-12,-1
2022-03-28,1508342795454464004,masuk kurang saldo gimana pulsa udah selesai,Audiataniaa,-9,-1
2022-03-28,1508276872802873350,error,itsonlymiiiii,-5,-1
2022-03-27,1508220773504548864,ambil juta uang gitu guyss perlu atas limit bank ganti harus,rkdailyspum,-10,-1
2022-03-27,1508124761737506816,lalai percaya hebosto mbangking eror kode uang nomr lenyap kasih ngisi bang nyuruh tabung ngaku kena link formulir digit karna akses,Adhitiyakvsm,-15,-1
2022-03-27,1508095327077015555,cardless pakai cita coba hilang duka uang kartu jadi kayak meminimalisir atas moga fitur,Azka2022,-8,-1
2022-03-27,1508083735316791299,cardless udah kode ambil nominal masukin sono tulis abis store buka klik download pilih,veriniciadiah,-11,-1
2022-03-27,1508048076736724992,error,adindafr,-5,-1
2022-03-27,1508044567496753155,masalah hebosto ngeri,nlllynelly,-8,-1
2022-03-27,1507872399248994309,sapa pulsa nyasar ngisiin,LagiNyemil,-7,-1
2022-03-26,1507591363742760960,error gasih drtd,unforgivine,-5,-1
2022-03-26,1507584691796574212,error,wntwans,-5,-1
2022-03-26,1507581960914620422,error kaya,audehceu,-5,-1
2022-03-25,1507388590699032580,aplikasi payah banget mulu ganggu,Ardanardian26,-6,-1
2022-03-25,1507382509650149377,data kuota paket jadi kayak,Audiataniaa,-5,-1
2022-03-25,1507354987537440771,masuk kurang saldo gimana pulsa udah selesai,Jessyjess369,-9,-1
2022-03-25,1507343595829067783,error,andrevolusi,-5,-1
2022-03-25,1507217394732711939,virtual gitu nanya khulliad sorry,moonshinegazing,-5,-1
2022-03-25,1507215723969789953,error anjer,mylolworld_,-8,-1
2022-03-25,1507213729452408836,error kampret elah gilir pake,syaqeraaa,-15,-1
2022-03-25,1507198049969352735,sial digital gopay aktif kopi udah bayar shopay untung alhasil ngurus banget kicep kartu hidup blokir tempat auto error karna pake,billahaufa,-19,-1
2022-03-25,1507196721570361353,error,Daliet_K,-5,-1
2022-03-24,1507129531856875531,skrg udah bayar transfer tagih spotipai tulis jantung serang pakenya kartu nomer menu netplik daftar kredit,Gaonashi114,-11,-1
2022-03-24,1507021946554179587,bulan sampe bangguan sistem audiataniaa anjir paraahh,Jessyjess369,-12,-1
2022-03-24,1507017505264451602,aktifitas napa anjir banget audiataniaa asli ganggu hambat,Ardanardian26,-14,-1
2022-03-24,1507007961368981508,kerjaa banget audiataniaa gimana mulu ganggu hambat,rizkytama58,-6,-1
2022-03-24,1507005243711651847,masuk kurang saldo gimana pulsa udah selesai,rizkytama58,-9,-1
2022-03-24,1506953473073750017,error gmna gaksie dftr coba daftar,smileboxoftae,-6,-1
2022-03-23,1506702913455894528,doang error jugaa audiataniaa ganggu,Rickyardian_p,-9,-1
2022-03-23,1506700167549915136,emang transfer paksa audiataniaa cari gabisa,rizkytama58,-7,-1
2022-03-23,1506698304259690496,menit sampe kemaren telkomsel kurang pulsa nomer masuk saldo audiataniaa gimana suruh csnya,Jessyjess369,-9,-1
2022-03-23,1506697965003444225,suka gaada audiataniaa ganggu sinyal,Jessyjess369,-5,-1
2022-03-23,1506675880348712965,masuk kurang saldo gimana pulsa udah selesai,Audiataniaa,-9,-1
2022-03-23,1506659386403352583,error,dugulegeh,-5,-1
2022-03-22,1506289585797890048,suruh muncul audiataniaa ulang registrasi ganggu selesai sblmnya,Ardanardian26,-10,-1
2022-03-22,1506286284964503553,masuk kembali potong saldo gaada dana pulsa jadi kayak,Audiataniaa,-9,-1
2022-03-22,1506266381691482114,uras akses bsihelp bintang susah pulsa,dhesap99,-7,-1
2022-03-22,1506259562990489607,masuk kurang saldo gimana pulsa udah selesai,rizkytama58,-9,-1
2022-03-22,1506254614265761795,error,WistuHutama,-5,-1
2022-03-22,1506251546707005441,tiket nama daftar kode awal tulis usaha bayar inputkan,HubbiMuhammad,-10,-1
2022-03-21,1505961268381110274,antar base ngene bank anyar aman solusi akeh takon keki pareng samen timbul rekening gawe buka nang nesu dewe nama rugi kartune kedirifess rumah,budakskripsyitt,-6,-1
2022-03-21,1505926941982933000,aplikasi error banget dibutuhin hambat,Audiataniaa,-12,-1
2022-03-21,1505924406995873795,telkomsel suruh csnya pulsa nomer,Audiataniaa,-5,-1
2022-03-21,1505921036914626561,masuk kurang saldo gimana pulsa udah selesai,Jessyjess369,-9,-1
2022-03-21,1505887887426207757,dipake nomer jadi sedot digit mintain brimo buka kartu ganti gasampe gabisa gara,markleesaurs,-5,-1
2022-03-21,1505731085367349249,minggu kendala dibales sistem verifikasi tolong selesai kembang error ebankingnya hitung mention aktivasi lapor gada,yoshiphrodite,-5,-1
2022-03-21,1505715547354198016,bangsat hapus udah arggh kartunyaa pake tindih kartu gatau nomor diinstal doang bisa gada,biputtt,-18,-1
2022-03-20,1505546095643934721,password masukin dahh buka blokir,dapriliaa,-6,-1
2022-03-19,1505264278097793024,bantu error gopay help bayar banget topup hiks taksi,hellomuii,-5,-1
2022-03-19,1505263533176795136,malem ulang eror sumpah shoppe pegang shoppepay nambah saldo bingung mutasi kaget,notfound22,-5,-1
2022-03-19,1505123507344404482,pencet iseng keluar bkin limit yunsanpawss trus pake kalo,antaerus,-8,-1
2022-03-19,1505094041918402560,masuk spay sihh iiihh,bbysrdfx,-5,-1
2022-03-18,1504855711859179521,kena kemaren potong saldo ilang ganggu,Audiataniaa,-12,-1
2022-03-18,1504849359782834186,login muncul registrasi ganggu,Ardanardian26,-6,-1
2022-03-18,1504844778403291139,aplikasi terang error hubung silah halo,rizkytama58,-8,-1
2022-03-18,1504761192623251458,kemarin ribet registrasi kayak,XabiiAldino,-7,-1
2022-03-17,1504510656363769858,aneh kemaren sistem audiataniaa ganggu semenjak baik,rizkytama58,-6,-1
2022-03-17,1504505458832265221,nyuruh sibuk csnya hubung gimana halo ganggu kali,Jessyjess369,-7,-1
2022-03-17,1504499987069034498,muncul audiataniaa ulang udah registrasi ganggu sblmnya,Ardanardian26,-6,-1
2022-03-17,1504499001202135045,otpnya kemaren audiataniaa pulsa aktivasi susah adaa kode,Ardanardian26,-7,-1
2022-03-17,1504498105089028097,terang suruh hubung halo ganggu kali gabisa,Rickyardian_p,-8,-1
2022-03-17,1504497599839039489,terang masuk gapernah ganti gonta audiataniaa simcard gajelas ganggu beda nomer gabisa,Rickyardian_p,-13,-1
2022-03-17,1504415585509474306,balesan gonanku ngene balen sampek pulsa entek daftar yutub,sbyfess,-5,-1
2022-03-17,1504392172824842241,masuk kurang saldo gimana pulsa,rizkytama58,-7,-1
2022-03-16,1504057854831251462,super ntah ambil untung uang pegang mandiri tydac then bapak titip bbca duper sisa,ichannisakurnia,-11,-1
2022-03-16,1504056536380760066,lambat salahin mslh udah tangan nominal potong flash sesuai nasabah masuk layan saldo prosedur upnya tunggu krja rugi suruh,Ardanardian26,-6,-1
2022-03-16,1504052183297265667,masuk kemaren komplain ganggu banget,Audiataniaa,-6,-1
2022-03-16,1504042673732169731,masuk kurang saldo gimana pulsa udah selesai,Jessyjess369,-9,-1
2022-03-15,1503865291448717312,sampe mati percaya syirik cepet sedih dzalim bareng cerita fitnah najis tetep jual tusuk doang kembali hydrococko rokok dikleptoin temen,evenighx,-19,-1
2022-03-15,1503700439895740419,masuk rekening kurang saldo shopeepay udah topup please,Audiataniaa,-7,-1
2022-03-15,1503696904378777602,emang tuju tampil jadul,abidirrohim,-6,-1
2022-03-15,1503625048170459138,padah masuk nggak udah topup woirding info pake,ILALILALI,-8,-1
2022-03-14,1503359636488921088,masuk telkomsel potong saldo pulsa udah halo,inyuul,-5,-1
2022-03-13,1503003476024246278,error gaes,hyeongsopsop,-5,-1
2022-03-13,1502957423283167233,error,obiatul_,-5,-1
2022-03-13,1502833526076424195,huhu error nakaaaaa nnti yaaa nakay,naitoT__T,-5,-1
2022-03-13,1502798503998681088,error,farahsalmaaa,-5,-1
2022-03-12,1502616505929764865,connect video koneksi buka indihomecare tempo kayak twitter,UmiKaysan,-8,-1
2022-03-12,1502577975954317318,error wifi,haludikitgpp,-5,-1
2022-03-11,1502344012526927873,khilaf malem sungguh shopee,heypuuut,-5,-1
2022-03-11,1502331150504587266,otpnya anjir audiataniaa kode gimana aktivasi kalo,rizkytama58,-8,-1
2022-03-11,1502322846176989187,ngocehh shoppe nihh alamatttt checkout sebelahannn udeh laki bntr,dd_mput,-6,-1
2022-03-10,1501965518084853760,ngurusnyaa cabang mesti ribet ganti nomer,Jessyjess369,-7,-1
2022-03-10,1501963867156467713,menu tentu bolak aktivasi gagal,Jessyjess369,-5,-1
2022-03-10,1501958306658590720,masuk rekening kurang saldo shopeepay lahh udah topup please,Audiataniaa,-7,-1
2022-03-10,1501937047988158475,error komplen tbtb kalo,jgntanyaaq,-5,-1
2022-03-10,1501895686677475332,skrg gopay anjir wifi ocbc lupa,txtdarijenogf,-9,-1
2022-03-10,1501741473750216706,gapunya sedih karna,seseberrypop,-5,-1
2022-03-09,1501581103022456836,gopay kahh ganggu gagal,Ardanardian26,-8,-1
2022-03-09,1501572236334952448,masuk rekening kurang saldo shopeepay udah topup please,rizkytama58,-7,-1
2022-03-09,1501549852790255620,kena askrl potong makasihh gais d na ditf kalo,Askrlfess,-5,-1
2022-03-09,1501486795112198150,error,bobatasty,-5,-1
2022-03-08,1501229831840620553,update error audiataniaa kalo abis nyesel,Jessyjess369,-11,-1
2022-03-08,1501214018329260032,aplikasi kemaren banget audiataniaa ulang registrasi ganggu,Rickyardian_p,-7,-1
2022-03-08,1501167453425913856,masuk rekening kurang saldo shopeepay udah topup please,Audiataniaa,-7,-1
2022-03-08,1501095884620140544,wqwq cepek wkwk juara mandiri mnrt disisain hubung kudu gslh apalg narik minta mknya,muthialatief,-6,-1
2022-03-07,1500838318892003332,error emozsi yaallahhhhhh,haaazelnutlatte,-5,-1
2022-03-07,1500806010641924097,emang kentang suudzon kirain ganggu gabisa,rizkytama58,-8,-1
2022-03-07,1500798562065547267,error kemaren potong saldo abis,Ardanardian26,-6,-1
2022-03-07,1500793647570178055,update playstore error abis nyesel,Jessyjess369,-11,-1
2022-03-07,1500792332571996160,error kemaren bikin inimaj susah,Audiataniaa,-8,-1
2022-03-07,1500788432209014786,masuk rekening kurang saldo shopeepay udah topup please,Rickyardian_p,-7,-1
2022-03-07,1500776341301784576,kaya dikit wktu untung posisi tipu kalo saldo kasus cape error gasadad ngetwt anjir bnrn,gotchulee_,-16,-1
2022-03-07,1500772668576235520,udah goblok kode uang kasih saldo sdgkn butuh twinkletaekook gabisa chat error csnya angus,alinkaaaaa_,-17,-1
2022-03-07,1500702180650586120,login cape masukin nunggu anjg expressi tahap,dioalfarel,-8,-1
2022-03-07,1500687158037794816,virtual error account,sukacincau,-5,-1
2022-03-07,1500683784651702276,error,yourkke,-5,-1
2022-03-07,1500681483626835970,pakai bankindonesia eror keluh ganggu guna,pantaujakartaku,-7,-1
2022-03-07,1500644885463928833,pantes bikin dichat ngajak anjeng,desespereil,-6,-1
2022-03-05,1500086929575976967,malem eror,veyananda,-5,-1
2022-03-05,1499924945077678081,error,alittleYoungK,-5,-1
2022-03-04,1499781219499708416,kemsren dahh ngapa debit bayar kaga pake,saskiasiput,-5,-1
2022-03-04,1499731882992611332,error,fuzzychit,-5,-1
2022-03-04,1499697356442583042,nggak errornya najis,cum14sin,-6,-1
2022-03-04,1499650403402543104,ngirim error nama ituuu menfess ngeuh,sadtemberain,-5,-1
2022-03-04,1499632552880971780,combo best shopee miskin,nlelief,-5,-1
2022-03-04,1499611263743115264,anjir troubelnya gaji,dxlwrysga,-7,-1
2022-03-04,1499603331710291969,error astaga,pisangmolent,-6,-1
2022-03-04,1499595458997456896,aplikasi doang error paham betapa ngeluh bobol gampang,avivadriel,-12,-1
2022-03-04,1499585196915449856,down parah ngebully livin lama,wirawanroviq,-12,-1
2022-03-04,1499578419436142592,error,Myusufsolihat,-5,-1
2022-03-04,1499565109844541440,anjirla error,akuvertigoguys,-5,-1
2022-03-04,1499542471524569089,error ungkap tipu,KakakLap,-5,-1
2022-03-03,1499426023414599680,error akibat dicidut,koreansemut,-7,-1
2022-03-03,1499410159923195904,sbux error jugaaa daritadi card sore,meynho,-5,-1
2022-03-03,1499396445438234624,error,putelight,-5,-1
2022-03-03,1499386293826260995,error,uhyeah25,-5,-1
2022-03-03,1499383863998824450,bankbca gadungan nanya eror norek semalem tipu,glisterikon,-5,-1
2022-03-03,1499376410913247232,emang error harap keren cemas malam,loulypop02,-9,-1
2022-03-03,1499375972654538757,oknum kemaren down parah banget tipu,fafaryahh,-7,-1
2022-03-03,1499374501272125440,bankbca horor totalitas kemaren salut lgsg benerin sampe ahli kmrn pokok jadi,kriboijo,-6,-1
2022-03-03,1499371788169482243,horor bgttt down nanya rekening nder pastiin kmrn reply,brekel_green,-7,-1
2022-03-03,1499360661167493124,error,hanaksii,-5,-1
2022-03-03,1499360568204877825,dipake error alhamdulillah mesti modus,txtdrrel,-6,-1
2022-03-03,1499359810738790401,bankbca untung error awas udah tipu modus gegara,TaylorPatrich,-8,-1
2022-03-03,1499359436913053697,oknum serbu tukang takutt tipu eror,nomuuyeppo,-6,-1
2022-03-03,1499358118538448898,bankbca oknum langsung eror cepet panik sempet tukang biar mint tipu beres,monstrerax,-7,-1
2022-03-03,1499357817379065856,error nipu gaes masyarakat nlfon,Immanuelhsn,-5,-1
2022-03-03,1499357123498549248,error oknum guys ditanyain orang gitu balesin norek semalem tipu gegara,patrickpatarr,-7,-1
2022-03-03,1499356348571525125,kenal error orang takut banget semalem kalo tipu modus gegara,akukucingggggg,-12,-1
2022-03-03,1499356277524549634,bankbca huhu smpe takut ngakunya hati kmrn gais tipu grgr kode,rinamjim,-6,-1
2022-03-03,1499356195383300097,huhu smpe takut ngakunya grgr hati finally gais kode,rinamjim,-6,-1
2022-03-03,1499355990554124288,bankbca error muncul semalem tipu gegara,akukucingggggg,-10,-1
2022-03-03,1499354965185155078,kenal gitu takut akun semalem tipu modus,KoyengO,-5,-1
2022-03-03,1499354904657526791,bankbca makasii asikk semangatt make down masalah semalem nyelesein udah,lovelypeachy_,-7,-1
2022-03-03,1499354702961463297,bankbca error orang nanya gubris norek semalem wajib gegara,KoyengO,-10,-1
2022-03-03,1499354485084520454,ngetweet error ditanyain sempet temen kemarin cerita cuman ngeri kode,Muhammadizza_,-14,-1
2022-03-03,1499354152727900167,bankbca error suka pokok tipu jadi modus,Muhammadizza_,-7,-1
2022-03-03,1499352522875551746,bingung error orang gitu banget temen semalem curiga pokok,Violalawalafa,-7,-1
2022-03-03,1499352360497594376,akhirnyaaaaa kena kemaren yeay sambung lagiiii,Bay0_R,-6,-1
2022-03-03,1499352231090716672,bankbca akhirnyaaaaa kena kemaren sambung lagiiii,Bay0_R,-6,-1
2022-03-03,1499352109497475074,oknum down rekening bestie tipu ngeri,ihhadel,-7,-1
2022-03-03,1499351926806253568,gadungan untung eror semalem tipu gegara,nomucuuaa,-5,-1
2022-03-03,1499351774553329670,bankbca lanjut fwenn lagi asikkk udah,akhsanjmalik,-6,-1
2022-03-03,1499351667443404800,lanjut fwenn yeayyy lagi udah,akhsanjmalik,-6,-1
2022-03-03,1499351463314993153,lanjut yeay fwenn yeayyy lagi udah,__sukagajelass,-6,-1
2022-03-03,1499351059545821184,error bcamobile mbankingbca jelas bank,gemaposID,-7,-1
2022-03-03,1499350892218257408,kemaren eror banget malem pass gandung gegara,relnytxxx,-7,-1
2022-03-03,1499350193178701827,bankbca down jajan bnerr lagi moga udah susah,wiechimmer,-8,-1
2022-03-03,1499350167581265922,bankbca oknum eror semalem kannn carefull tepu genksss nahkann rebak,ekadwihandayani,-10,-1
2022-03-03,1499350074694205443,oknum eror semalem kannn carefull tepu genksss nahkann rebak,ekadwihandayani,-10,-1
2022-03-03,1499350034323673089,bahaya skrg smpe beneran bujuk kyak udah aman semalem tipu rayu emang rekening normal makan pokok trouble,muliadila,-5,-1
2022-03-03,1499349803867963395,untung skrg error asli banget semalem pusing udeh,TanpaMart,-7,-1
2022-03-03,1499349129893347333,bankbca bahaya gaesss sampe ngasih pokok info,muliadila,-7,-1
2022-03-03,1499348735671021568,bankbca error gais modus,agusedangbosan,-8,-1
2022-03-03,1499348601738530817,bankbca makasii gaada nahh wkwk ganggu bgtt,physcallov,-7,-1
2022-03-03,1499348078767185925,goodjob drama lancar down gaada lahh moga udah,physcallov,-7,-1
2022-03-03,1499347841877438466,error gitu guys nanya norek semalem gajelas,Logannnsmth,-5,-1
2022-03-03,1499347799263309824,yeyyy error guyss maintanacenya gercep hihi sumpah,queenofgabut,-5,-1
2022-03-03,1499347482085826565,bankbca tanggung problem oknum yeayy tiati,reoreolita,-6,-1
2022-03-03,1499347318734487552,problem error oknum kode yeayyy bener ngaku,reoreolita,-11,-1
2022-03-03,1499347090513616901,error puyeng udah belanja,pinkeukty,-10,-1
2022-03-03,1499347014177689603,ngetweet error ditanyain kemaren sempet temen cuman cerita ngeri kode,agusedangbosan,-14,-1
2022-03-03,1499346593723842561,semangatt kerjanyaa benerin eror xixixi kmaren karyawan gabayangin gara,SyapaYa11,-5,-1
2022-03-03,1499346433203654662,bankbca yeyyy error guyss maintanacenya gercep hihi sumpah,gabutersss,-5,-1
2022-03-03,1499346167334780931,cape down akun tipu bgtt block,madeurmad,-11,-1
2022-03-03,1499346148829831175,bingung skrg error hamdallah sempet kemarin udah,jjjjjjjjsj,-5,-1
2022-03-03,1499345972924907524,auto error oknum muncul asli semalem waspada wajib kalo,AgniaSabina,-7,-1
2022-03-03,1499345634905628673,untung eror repot,YRulianis,-7,-1
2022-03-03,1499345542002135040,kmrn modus tanyain kode down tipu guys takut ngetwt,cewegabutttt,-11,-1
2022-03-03,1499345108319178754,gaperlu error oknum takut mintain jahat kode,kahayaa__,-15,-1
2022-03-03,1499345060483133440,nanyain pliss oknum takut down nipu banget jahat kode,madebytipaa,-12,-1
2022-03-03,1499344735013859335,error gitu takut kmrn akhirnyaa kode,lilmoonilo,-11,-1
2022-03-03,1499344626503020549,bankbca error kmrn kode,lilmoonilo,-8,-1
2022-03-03,1499344614288887810,eror semalem waspada gais ajar,abcdefghipa,-6,-1
2022-03-03,1499344507527401475,smpe percaya modus bankbca tnya kemaren down tipu rekening kena bestie,icalsangkidal,-7,-1
2022-03-03,1499344313146572802,kmrn modus kode down tipu kalo bosque rekk tiati,alcruhqx,-9,-1
2022-03-03,1499344311577571337,dapet hadeh bankbca down nipu banget rekening minyak alesan hadiah malam goreng,swannblush_,-5,-1
2022-03-03,1499344233940996101,nongol oknum down tipu tiati pren,laffurdck,-5,-1
2022-03-03,1499344149593882624,kmrn modus kode bankbca down tipu kalo bosque rekk tiati,alcruhqx,-9,-1
2022-03-03,1499344055746146307,gaperlu error neng khawatir kedok tipu,hartahtasinta,-5,-1
2022-03-03,1499343968802582537,tawar aksi gaes bantu malam eror,mamanya_bayu,-8,-1
2022-03-03,1499343158022311936,bankbca nanyain down rekening tipu modus,shaecrown,-6,-1
2022-03-03,1499343097503039489,modus oknum tipu guys rekening tupu finally nanyain kena,punyaingee,-5,-1
2022-03-03,1499343016250998794,ambil down sempit sampe semalem sempat tipu,benial241,-12,-1
2022-03-03,1499342833257533441,normal khawatir bagus,Alfatihe8,-5,-1
2022-03-03,1499342776080941060,bankbca nanyain kena oknum tupu rekening finally modus tipu,punyaingee,-6,-1
2022-03-03,1499342539748671491,error kemaren hati nama atas sempet tipu,macobulek,-9,-1
2022-03-03,1499342469636362240,emang error harap keren cemas malam,loulypop02,-9,-1
2022-03-03,1499342064546643969,bankbca poko hati eror suka tipu jadi modus kalo,rendangunii,-8,-1
2022-03-03,1499341929569423361,bankbca error kemaren pokoknyaa waspada tipu modus,matchalatteeuy_,-8,-1
2022-03-03,1499341835910934530,poko down tipu modus,rendangunii,-8,-1
2022-03-03,1499341711717257216,bankbca oknum down hati nipu kudu jahat sempat malam gegara,luxdawnn,-11,-1
2022-03-03,1499341280220160001,tipu bagus waspada udah modus,luxdawnn,-5,-1
2022-03-03,1499341191510384640,gadungan error bngt semalem tebar kode,Daisy_gurl23,-8,-1
2022-03-03,1499341027961802755,pokoknyaa ngasih modus kode perban orang data banget tipu error gitu gaes,matchalatteeuy_,-15,-1
2022-03-03,1499340674839154690,sampe modus kasih down jaman please tipu skrng kenal guys ngeri nama tips,sukaruri16,-8,-1
2022-03-03,1499340667444621313,bankbca oknum down nipu banget jahat malam,DhaniHarye,-7,-1
2022-03-03,1499340526956707841,huhu guys down nipu semalem aware gara,baeronahdc,-6,-1
2022-03-03,1499340057542598658,ngerasain down sembarang banget gaess ngasih modus,Hmalina4,-9,-1
2022-03-03,1499340045299613696,huhu bijak tetep nipu mintain guna tiati modus kode,nabilasyuuu,-6,-1
2022-03-03,1499339972674928640,bijak down inshaallah data banget aman panik karna jaga individu manfaat rahasia,panggilrabbit,-5,-1
2022-03-03,1499339925858455554,bankbca kena down sampe banget waspada yaaa gais tipuuu kalo,baeronahdc,-5,-1
2022-03-03,1499339893801029633,rekining udah ntar akhirnyaa ckckck kode bankbca celah bantu tipu kalo panik gabisa duluan tiati,SIXTEENM4RCH,-11,-1
2022-03-03,1499339891649675265,bankbca tawar kemaren down panik gaes jasa,Yessi_Bayu,-7,-1
2022-03-03,1499339787618390016,kang kemaren langsung muncul nanya rekening hadehh mintain tipu nomer modus eror kode,refitaevriyanii,-10,-1
2022-03-03,1499339786422665219,bankbca error akibat normal alhamdullilah waspada malam ajar tipu,missdapur,-9,-1
2022-03-03,1499339767074283527,bankbca bangett nihh mumpung neng langsung eror lagi waktuu gass,apasidy_,-6,-1
2022-03-03,1499339656777039881,teamnya dipake error kemaren neng benerin panik gercep tauu,kasasandrah,-8,-1
2022-03-03,1499339486253432832,bankbca antem down capek wkwkkw tipu,zdtypfjs,-7,-1
2022-03-03,1499339405588267011,kenal error kasih orang akibat hore waspada malam pikir tipu,missdapur,-7,-1
2022-03-03,1499339373846089728,dapet sampe modus kode down gila trus wkwkwk rekening minyak diimingi hadiah goreng,zdtypfjs,-15,-1
2022-03-03,1499339339125653507,bankbca tawar kluar down gaes,mamanya_bayu,-7,-1
2022-03-03,1499339287820595200,siapaa error hayoo panik kmrn bestiee udah skrng,jjavmalik,-9,-1
2022-03-03,1499339272997916672,poko oknum down resah semalem wahh waspada tipu mengatasnamakan,zarvabens,-10,-1
2022-03-03,1499339186155171843,gercep udah tidur baik bankbca semalem ktnya buka pagi pantes yauda makas yaaa tinggal pake,anyact,-8,-1
2022-03-03,1499339143326814209,oknum eror nipu banget ngeri malam,bitterwthtsweet,-8,-1
2022-03-03,1499339125463396356,smalem oknum down sampe ginian gaes tipu eror,clingyasyou,-7,-1
2022-03-03,1499339090482794498,untung perbaikinnya eror panik gercep hehe,aramtr_,-6,-1
2022-03-03,1499339037370318854,bankbca ihhh dipake gercepp yukkk salut dehhh udah lagiiii belanja timnyaa bgtt kerenn,bbyrail,-5,-1
2022-03-03,1499339025190387713,error kasi data kudu tipu waspadah rahasia,Adeliaoktvnii,-10,-1
2022-03-03,1499338835821744136,ngetweet kemaren down langsung nanya parah rekening kakak,myhlsfbjs,-6,-1
2022-03-03,1499338789248200708,bankbca tipus kena oknum guys down tetep sampe manfaatin waspada pokok,brieeesals,-5,-1
2022-03-03,1499338766502092801,maksimal anjay oknum eror awas checkout udah thanks tipu tiati,txtforanjay,-5,-1
2022-03-03,1499338724068687872,error masuk panik semalem waspada kode,chatime21,-15,-1
2022-03-03,1499338686000889862,bankbca aamiin lagi moga serius modus gada kode,gausahkepoweh,-11,-1
2022-03-03,1499338633463042050,ambil kirim orang alhamdulillah down sembarang data waspada jaga udah rahasia ajar kode,Dekakokgitu,-13,-1
2022-03-03,1499338621677350918,error horror,jaedel29,-5,-1
2022-03-03,1499338545298763778,nyari liar down muncul mangsa waduhh sempet kemarin tipu guna,serendipibty,-6,-1
2022-03-03,1499338429275930630,akhirnyaaa eror langsungg lagi shopping online,apasidy_,-7,-1
2022-03-03,1499338362746175490,bankbca gadungan error serbu ngeri,hwanghanblike,-9,-1
2022-03-03,1499338330726891522,bankbca ngetweet down sampe tipu ngeri,hepikiyowoges,-7,-1
2022-03-03,1499338253115478020,error langsung panik semalem waspada kode,rizkisuryaa_,-9,-1
2022-03-03,1499338138975870976,bingung untung error oknum kemaren gitu tanggepin mintain yakan lgsg kode,karinwjy_,-6,-1
2022-03-03,1499338032222474244,bankbca down manfaatin gaada aman bgus udah tipu,ddheony,-6,-1
2022-03-03,1499338027126050816,bingung ambil eror asli sedih sempet transaksi,fafaarjz,-8,-1
2022-03-03,1499338006096125958,lucu sampe ngasih kasih down ngakak ngetweet minyak ngeri wkwkw diimingin goreng,hepikiyowoges,-7,-1
2022-03-03,1499337961640718339,eror kode bankbca kasih kalo norek waspada orng hrus gaes,biskuattcokelat,-6,-1
2022-03-03,1499337846058274816,error modus kode,hanisungg,-11,-1
2022-03-03,1499337575638900742,bankbca pusat untung error nanggepin semalem modus tuhkan,Aska98_,-7,-1
2022-03-03,1499337524158013444,bankbca horor down langsung tipu,abcdefxb,-5,-1
2022-03-03,1499337518801514496,untung kasih takut eror banget sempet kemarin ngga kode,ineffableee__,-8,-1
2022-03-03,1499337469770227716,bankbca kasi gais didm kode,hwangtamvan,-6,-1
2022-03-03,1499337466242736128,mentemen error nanya nipu norek ngedm tiati kmren,Nurafilah__,-6,-1
2022-03-03,1499337417664634884,tibatiba down rekening banget tanyak kode,Lukasenjaaa,-5,-1
